dataset_id	id	acceptedNameUsage	acceptedNameUsageID	accessRights	aphiaid	areas	associatedMedia	associatedOccurrences	associatedOrganisms	associatedReferences	associatedSequences	associatedTaxa	basisOfRecord	bathymetry	bed	behavior	bibliographicCitation	brackish	caste	catalogNumber	class	classid	collectionCode	collectionID	continent	coordinatePrecision	coordinateUncertaintyInMeters	country	countryCode	county	cultivarEpithet	dataGeneralizations	datasetID	datasetName	dateIdentified	date_end	date_mid	date_start	date_year	day	decimalLatitude	decimalLongitude	degreeOfEstablishment	depth	disposition	division	divisionid	domain	domainid	dynamicProperties	earliestAgeOrLowestStage	earliestEonOrLowestEonothem	earliestEpochOrLowestSeries	earliestEraOrLowestErathem	earliestPeriodOrLowestSystem	endDayOfYear	establishmentMeans	eventDate	eventID	eventRemarks	eventTime	eventType	family	familyid	fieldNotes	fieldNumber	footprintSRS	footprintSpatialFit	footprintWKT	forma	formaid	formation	genericName	genus	genusid	geodeticDatum	geologicalContextID	georeferenceProtocol	georeferenceRemarks	georeferenceSources	georeferenceVerificationStatus	georeferencedBy	georeferencedDate	gigaclass	gigaclassid	group	hab	habitat	higherClassification	higherGeography	higherGeographyID	highestBiostratigraphicZone	identificationID	identificationQualifier	identificationReferences	identificationRemarks	identificationVerificationStatus	identifiedBy	identifiedByID	individualCount	informationWithheld	infraclass	infraclassid	infragenericEpithet	infrakingdom	infrakingdomid	infraorder	infraorderid	infraphylum	infraphylumid	infraspecificEpithet	institutionCode	institutionID	island	islandGroup	kingdom	kingdomid	language	latestAgeOrHighestStage	latestEonOrHighestEonothem	latestEpochOrHighestSeries	latestEraOrHighestErathem	latestPeriodOrHighestSystem	license	lifeStage	lithostratigraphicTerms	locality	locationAccordingTo	locationID	locationRemarks	lowestBiostratigraphicZone	marine	materialEntityID	materialEntityRemarks	materialSampleID	maximumDepthInMeters	maximumDistanceAboveSurfaceInMeters	maximumElevationInMeters	megaclass	megaclassid	member	minimumDepthInMeters	minimumDistanceAboveSurfaceInMeters	minimumElevationInMeters	modified	month	municipality	nameAccordingTo	nameAccordingToID	namePublishedIn	namePublishedInID	namePublishedInYear	nomenclaturalCode	nomenclaturalStatus	occurrenceID	occurrenceRemarks	occurrenceStatus	order	orderid	organismID	organismName	organismQuantity	organismQuantityType	organismRemarks	organismScope	originalNameUsage	originalNameUsageID	otherCatalogNumbers	ownerInstitutionCode	parentEventID	parentNameUsage	parentNameUsageID	parvorder	parvorderid	parvphylum	parvphylumid	pathway	phylum	phylum_division	phylum_divisionid	phylumid	pointRadiusSpatialFit	preparations	previousIdentifications	recordNumber	recordedBy	recordedByID	redlist_category	references	reproductiveCondition	rightsHolder	sampleSizeUnit	sampleSizeValue	samplingEffort	samplingProtocol	scientificName	scientificNameAuthorship	scientificNameID	section	sectionid	sex	shoredistance	species	speciesid	specificEpithet	sss	sst	startDayOfYear	stateProvince	subclass	subclassid	subdivision	subdivisionid	subfamily	subfamilyid	subforma	subformaid	subgenus	subgenusid	subkingdom	subkingdomid	suborder	suborderid	subphylum	subphylum_subdivision	subphylum_subdivisionid	subphylumid	subsection	subsectionid	subspecies	subspeciesid	subterclass	subterclassid	subtribe	subtribeid	subvariety	subvarietyid	superclass	superclassid	superdomain	superdomainid	superfamily	superfamilyid	superorder	superorderid	supertribe	supertribeid	taxonConceptID	taxonID	taxonRank	taxonRemarks	taxonomicStatus	tribe	tribeid	type	typeStatus	unaccepted	variety	varietyid	verbatimCoordinateSystem	verbatimCoordinates	verbatimDepth	verbatimElevation	verbatimEventDate	verbatimIdentification	verbatimLabel	verbatimLatitude	verbatimLocality	verbatimLongitude	verbatimSRS	verbatimTaxonRank	vernacularName	verticalDatum	vitality	waterBody	wrims	year	originalScientificName	flags	dropped	absence
31d93350-097e-456c-8e12-8af658c1107b	d029e78c-2f5a-4ac9-bdf7-11017589e2f4				331125	[112, 113, 40034, 34274]							PreservedSpecimen	66.0				false		IO/SS/POL/00691	Polychaeta	883	voucher specimen collections					India							2014-05-15	1322265600000	1322265600000	1322265600000	2011		13.41	93.15		60.0														2011-11-26	29229		11:00:00		Spionidae	913										Prionospio	129620													Benthic							Hylleberg J & Nateewathana A. 1991. Polychaetes of Thailand: Spionidae (Part 1); Prionospio of the steenstrupi group with description of eight new species from the Andaman Sea. Phuket Marine Biological Center Research Bulletin 55: 1-32.			Aiswarya Gopal, CMLRE		1		Canalipalpata	154974									CMLRE				Animalia	2								Adult		Table Island					true				60.0						60.0													IO/SS/POL/00691		present	Spionida	889										CMLRE									Annelida			882														Smith McIntyre Grab	Prionospio phuketensis		urn:lsid:marinespecies.org:taxname:331125				5488.0	Prionospio phuketensis	331125		32.16	28.8			Sedentaria	754175											Spioniformia	909																																																				Andaman Sea			Prionospio phuketensis	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	a9fa0e97-5c7e-4e9c-ba4a-6597a6bf92a9				331109	[112, 113, 40034, 34274]							PreservedSpecimen	88.0				false		IO/SS/POL/00692	Polychaeta	883	voucher specimen collections					India							2014-05-15	1323302400000	1323302400000	1323302400000	2011		8.0	93.64		58.0														2011-12-08	29270		05:55:00		Spionidae	913										Prionospio	129620													Benthic							Hylleberg J & Nateewathana A. 1991. Polychaetes of Thailand: Spionidae (Part 1); Prionospio of the steenstrupi group with description of eight new species from the Andaman Sea. Phuket Marine Biological Center Research Bulletin 55: 1-32.			Aiswarya Gopal, CMLRE		1		Canalipalpata	154974									CMLRE				Animalia	2								Adult		Nancowry Island					true				58.0						58.0													IO/SS/POL/00692		present	Spionida	889										CMLRE									Annelida			882														Smith McIntyre Grab	Prionospio cornuta		urn:lsid:marinespecies.org:taxname:331109				6427.0	Prionospio cornuta	331109		32.72	28.82			Sedentaria	754175											Spioniformia	909																																																				Andaman Sea			Prionospio cornuta	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	313b1893-193d-46a3-904d-4942be2ee453				131156	[112, 113, 40034, 34273]							PreservedSpecimen	110.0				false		IO/SS/POL/00693	Polychaeta	883	voucher specimen collections					India							2014-05-15	1321833600000	1321833600000	1321833600000	2011		10.66	92.2		185.0														2011-11-21	29203		19:10:00		Spionidae	913										Prionospio	129620													Benthic							Hylleberg J & Nateewathana A. 1991. Polychaetes of Thailand: Spionidae (Part 1); Prionospio of the steenstrupi group with description of eight new species from the Andaman Sea. Phuket Marine Biological Center Research Bulletin 55: 1-32.			Aiswarya Gopal, CMLRE		1		Canalipalpata	154974									CMLRE				Animalia	2								Adult		Little Andaman Island					true				185.0						185.0													IO/SS/POL/00693		present	Spionida	889										CMLRE									Annelida			882														Smith McIntyre Grab	Prionospio ehlersi		urn:lsid:marinespecies.org:taxname:131156				19785.0	Prionospio ehlersi	131156		32.5	28.87			Sedentaria	754175											Spioniformia	909																																																				Andaman Sea			Prionospio ehlersi	[DEPTH_EXCEEDS_BATH]	false	false
31d93350-097e-456c-8e12-8af658c1107b	1da55986-ed1b-4423-95e7-4cd17314295a				130464	[111, 112, 10011, 40032, 34268]							PreservedSpecimen	964.0				false		IO/SS/POL/00694	Polychaeta	883	voucher specimen collections					India							2019-12-12	1519776000000	1519776000000	1519776000000	2018		14.48	73.04		957.0														2018-02-28	37205		11:00:00		Onuphidae	965										Hyalinoecia	129400													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Karwar					true				957.0						957.0													IO/SS/POL/00694		present	Eunicida	895										CMLRE									Annelida			882														Bottom trawl	Hyalinoecia tubicola		urn:lsid:marinespecies.org:taxname:130464				115383.0	Hyalinoecia tubicola	130464		35.39	28.81			Errantia	754174			Hyalinoeciinae	298366																																																												Arabian Sea			Hyalinoecia tubicola	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	619744ad-32cc-41f7-82d4-eec47dc27053				130464	[111, 112, 10011, 40032, 34268]							PreservedSpecimen	964.0				false		IO/SS/POL/00695	Polychaeta	883	voucher specimen collections					India							2019-12-12	1519776000000	1519776000000	1519776000000	2018		14.48	73.04		957.0														2018-02-28	39622		11:00:00		Onuphidae	965										Hyalinoecia	129400													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Karwar					true				957.0						957.0													IO/SS/POL/00695		present	Eunicida	895										CMLRE									Annelida			882														Bottom trawl	Hyalinoecia tubicola		urn:lsid:marinespecies.org:taxname:130464				115383.0	Hyalinoecia tubicola	130464		35.39	28.81			Errantia	754174			Hyalinoeciinae	298366																																																												Arabian Sea			Hyalinoecia tubicola	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	3e119299-c26e-436d-b03d-9fa82b857728				130464	[111, 112, 10011, 40032, 34268]							PreservedSpecimen	955.0				false		IO/SS/POL/00747	Polychaeta	883	voucher specimen collections					India							2021-11-01	1435276800000	1435276800000	1435276800000	2015		14.96	72.77		1335.0														2015-06-26	34112		13:30:00		Onuphidae	965										Hyalinoecia	129400													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Bhatkal					true				1335.0						1335.0													IO/SS/POL/00747		present	Eunicida	895										CMLRE									Annelida			882														Dredge	Hyalinoecia tubicola		urn:lsid:marinespecies.org:taxname:130464				113154.0	Hyalinoecia tubicola	130464		35.47	28.78			Errantia	754174			Hyalinoeciinae	298366																																																												Arabian Sea			Hyalinoecia tubicola	[DEPTH_EXCEEDS_BATH]	false	false
31d93350-097e-456c-8e12-8af658c1107b	05921a19-5083-49d8-9785-0e38c761fa32				331493	[111, 112, 40032, 34269]							PreservedSpecimen	586.0				false		IO/SS/POL/00748	Polychaeta	883	voucher specimen collections					India							2021-11-01	1473033600000	1473033600000	1473033600000	2016		10.0	75.55		534.0														2016-09-05	35012		16:24:00		Onuphidae	965										Rhamphobrachium	129407													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Kochi					true				534.0						534.0													IO/SS/POL/00748		present	Eunicida	895										CMLRE									Annelida			882														Chain Dredge	Rhamphobrachium diversosetosum		urn:lsid:marinespecies.org:taxname:331493				69833.0	Rhamphobrachium diversosetosum	331493		34.55	28.64			Errantia	754174			Onuphinae	298365																																																												Arabian Sea			Rhamphobrachium diversosetosum	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	36d8bd21-7386-41a4-a81f-b20a02e50973				129738	[111, 112, 40034, 34273]							PreservedSpecimen	147.0				false		IO/SS/POL/00749	Polychaeta	883	voucher specimen collections					India							2021-11-01	1228780800000	1228780800000	1228780800000	2008		18.0	84.22		55.0														2008-12-09	26003		07:00:00		Acoetidae	19199										Polyodontes	129137													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Vishakapatnam					true				55.0						55.0													IO/SS/POL/00749		present	Phyllodocida	892										CMLRE									Annelida			882														Dredge	Polyodontes maxillosus		urn:lsid:marinespecies.org:taxname:129738				34476.0	Polyodontes maxillosus	129738		31.79	28.36			Errantia	754174											Aphroditiformia	927																																																				Bay of Bengal			Polyodontes maxillosus	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	bc77b3ed-2d31-4445-99ec-2b9440aa4b59				129738	[111, 112, 40034, 34273]							PreservedSpecimen	52.0				false		IO/SS/POL/00750	Polychaeta	883	voucher specimen collections					India							2021-11-01	1228867200000	1228867200000	1228867200000	2008		17.1	82.64		51.0														2008-12-10	26006		10:10:00		Acoetidae	19199										Polyodontes	129137													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Kakinada					true				51.0						51.0													IO/SS/POL/00750		present	Phyllodocida	892										CMLRE									Annelida			882														Dredge	Polyodontes maxillosus		urn:lsid:marinespecies.org:taxname:129738				19505.0	Polyodontes maxillosus	129738		31.53	28.22			Errantia	754174											Aphroditiformia	927																																																				Bay of Bengal			Polyodontes maxillosus	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	51af893e-54fc-41b5-9401-35e160dd1457				129738	[111, 112, 40034, 34273]							PreservedSpecimen	67.0				false		IO/SS/POL/00751	Polychaeta	883	voucher specimen collections					India							2021-11-01	1228867200000	1228867200000	1228867200000	2008		17.0	82.63		50.0														2008-12-10	26007		11:00:00		Acoetidae	19199										Polyodontes	129137													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Kakinada					true				50.0						50.0													IO/SS/POL/00751		present	Phyllodocida	892										CMLRE									Annelida			882														Dredge	Polyodontes maxillosus		urn:lsid:marinespecies.org:taxname:129738				27710.0	Polyodontes maxillosus	129738		31.54	28.3			Errantia	754174											Aphroditiformia	927																																																				Bay of Bengal			Polyodontes maxillosus	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	1b015d0f-c9b4-4a98-8df6-bf9c31dcddc3				129738	[111, 112, 40032, 34268]							PreservedSpecimen	101.0				false		IO/SS/POL/00753	Polychaeta	883	voucher specimen collections					India							2021-11-01	1432252800000	1432252800000	1432252800000	2015		15.49	73.06		105.0														2015-05-22	34003		15:40:00		Acoetidae	19199										Polyodontes	129137													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Goa					true				105.0						105.0													IO/SS/POL/00753		present	Phyllodocida	892										CMLRE									Annelida			882														Dredge	Polyodontes maxillosus		urn:lsid:marinespecies.org:taxname:129738				61216.0	Polyodontes maxillosus	129738		35.34	28.68			Errantia	754174											Aphroditiformia	927																																																				Arabian Sea			Polyodontes maxillosus	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	d0c7cd2b-3b72-4252-b85f-e002ed725a7c				129738	[111, 112, 40032, 34268]							PreservedSpecimen	92.0				false		IO/SS/POL/00754	Polychaeta	883	voucher specimen collections					India							2021-11-01	1519257600000	1519257600000	1519257600000	2018		22.35	68.06		72.0														2018-02-22	37201		15:15:00		Acoetidae	19199										Polyodontes	129137													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Okha					true				72.0						72.0													IO/SS/POL/00754		present	Phyllodocida	892										CMLRE									Annelida			882														Bottom trawl	Polyodontes maxillosus		urn:lsid:marinespecies.org:taxname:129738				90243.0	Polyodontes maxillosus	129738		36.02	27.35			Errantia	754174											Aphroditiformia	927																																																				Arabian Sea			Polyodontes maxillosus	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	87f7d0de-9ab7-4c7d-8dbf-f11fa865870d				333437	[111, 112, 10011, 40032, 34268]							PreservedSpecimen	70.0				false		IO/SS/POL/00755	Polychaeta	883	voucher specimen collections					India							2021-11-01	1491004800000	1491004800000	1491004800000	2017		13.77	72.19		44.0														2017-04-01	35802		07:00:00		Sigalionidae	943										Euthalenessa	129587													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Pedro Shoal					true				44.0						44.0													IO/SS/POL/00755		present	Phyllodocida	892										CMLRE									Annelida			882														Dredge	Euthalenessa festiva		urn:lsid:marinespecies.org:taxname:333437				155771.0	Euthalenessa festiva	333437		35.65	28.76			Errantia	754174			Sigalioninae	1499830							Aphroditiformia	927																																																				Laccadive Sea			Euthalenessa festiva	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	9d38e3d0-d83f-4bc1-b974-33d5af3fe2f2				209637	[111, 112, 40034, 34269]							PreservedSpecimen	23.0				false		IO/SS/POL/00756	Polychaeta	883	voucher specimen collections					India							2021-11-01	1606867200000	1606867200000	1606867200000	2020		8.55	78.33		31.0														2020-12-02	39622		06:35:00		Iphionidae	155222										Iphione	206125													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Tuticorin					true				31.0						31.0													IO/SS/POL/00756		present	Phyllodocida	892										CMLRE									Annelida			882														Smith McIntyre Grab	Iphione muricata		urn:lsid:marinespecies.org:taxname:209637				19382.0	Iphione muricata	209637		33.94	28.47			Errantia	754174											Aphroditiformia	927																																																				Arabian Sea	true		Iphione muricata	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	a6b217d2-201d-492c-8ac2-eaf37bc2433e				131072	[111, 112, 40034, 34269]							PreservedSpecimen	37.0				false		IO/SS/POL/00757	Polychaeta	883	voucher specimen collections					India							2021-11-01	1606867200000	1606867200000	1606867200000	2020		8.53	78.38		45.0														2020-12-02	39623		10:00:00		Sigalionidae	943										Sigalion	129594													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Tuticorin					true				45.0						45.0													IO/SS/POL/00757		present	Phyllodocida	892										CMLRE									Annelida			882														Smith McIntyre Grab	Sigalion mathildae		urn:lsid:marinespecies.org:taxname:131072				25213.0	Sigalion mathildae	131072		33.96	28.48			Errantia	754174			Sigalioninae	1499830							Aphroditiformia	927																																																				Arabian Sea			Sigalion mathildae	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	6d0a8448-d9f4-4d32-9e63-bc9940111073				330542	[111, 112, 40034, 34269]							PreservedSpecimen	37.0				false		IO/SS/POL/00758	Polychaeta	883	voucher specimen collections					India							2021-11-01	1606867200000	1606867200000	1606867200000	2020		8.53	78.38		45.0														2020-12-02	39623		10:00:00		Sigalionidae	943										Pholoe	129439													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Tuticorin					true				45.0						45.0													IO/SS/POL/00758		present	Phyllodocida	892										CMLRE									Annelida			882														Smith McIntyre Grab	Pholoe glabra		urn:lsid:marinespecies.org:taxname:330542				25213.0	Pholoe glabra	330542		33.96	28.48			Errantia	754174			Pholoinae	941							Aphroditiformia	927																																																				Arabian Sea			Pholoe glabra	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	5f35a2b2-01ec-4f18-bc8e-39bc25ea145a				330542	[111, 112, 40034, 34269]							PreservedSpecimen	29.0				false		IO/SS/POL/00759	Polychaeta	883	voucher specimen collections					India							2021-11-01	1581638400000	1581638400000	1581638400000	2020		7.97	77.65		33.0														2020-02-14	39627B		20:20:00		Sigalionidae	943										Pholoe	129439													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Cape Comerin					true				33.0						33.0													IO/SS/POL/00759		present	Phyllodocida	892										CMLRE									Annelida			882														Smith McIntyre Grab	Pholoe glabra		urn:lsid:marinespecies.org:taxname:330542				15542.0	Pholoe glabra	330542		34.23	27.85			Errantia	754174			Pholoinae	941							Aphroditiformia	927																																																				Arabian Sea			Pholoe glabra	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	57594464-2b71-47fe-8a9d-9894d4e52bb3				129843	[111, 112, 40034, 34269]							PreservedSpecimen	37.0				false		IO/SS/POL/00760	Polychaeta	883	voucher specimen collections					India							2021-11-01	1606867200000	1606867200000	1606867200000	2020		8.53	78.38		45.0														2020-12-02	39623		10:00:00		Aphroditidae	938										Aphrogenia	129195													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Tuticorin					true				45.0						45.0													IO/SS/POL/00760		present	Phyllodocida	892										CMLRE									Annelida			882														Smith McIntyre Grab	Aphrogenia alba		urn:lsid:marinespecies.org:taxname:129843				25213.0	Aphrogenia alba	129843		33.96	28.48			Errantia	754174											Aphroditiformia	927																																																				Arabian Sea			Aphrogenia alba	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	403a92bd-2965-4db9-8c92-3141eb279496				236754	[111, 112, 40034, 34269]							PreservedSpecimen	29.0				false		IO/SS/POL/00761	Polychaeta	883	voucher specimen collections					India							2021-11-01	1581638400000	1581638400000	1581638400000	2020		7.97	77.65		33.0														2020-02-14	39627B		20:20:00		Sigalionidae	943										Euthalenessa	129587													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Cape Comerin					true				33.0						33.0													IO/SS/POL/00761		present	Phyllodocida	892										CMLRE									Annelida			882														Smith McIntyre Grab	Euthalenessa digitata		urn:lsid:marinespecies.org:taxname:236754				15542.0	Euthalenessa digitata	236754		34.23	27.85			Errantia	754174			Sigalioninae	1499830							Aphroditiformia	927																																																				Arabian Sea			Euthalenessa digitata	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	36dfec6f-9bf5-4316-bbb3-4b1e4a39e0e9				332786	[111, 112, 40032, 34269]							PreservedSpecimen	833.0				false		IO/SS/POL/00762	Polychaeta	883	voucher specimen collections					India							2021-11-02	1281225600000	1281225600000	1281225600000	2010		9.9	75.52		1120.0														2010-08-08	27802		13:00:00		Sigalionidae	943										Ehlersileanira	325013													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Kochi					true				1120.0						1120.0													IO/SS/POL/00762		present	Phyllodocida	892										CMLRE									Annelida			882														Bottom trawl	Ehlersileanira incisa		urn:lsid:marinespecies.org:taxname:332786				76517.0	Ehlersileanira incisa	332786		34.54	28.67			Errantia	754174			Sigalioninae	1499830							Aphroditiformia	927																																																				Arabian Sea			Ehlersileanira incisa	[DEPTH_EXCEEDS_BATH]	false	false
31d93350-097e-456c-8e12-8af658c1107b	bcece1e4-656b-44e2-aec7-d11833c4c7f1				815867	[111, 112, 40032, 34269]							PreservedSpecimen	110.0						IO/SS/POL/00763	Polychaeta	883	voucher specimen collections					India							2021-11-03	1329955200000	1329955200000	1329955200000	2012		11.75	74.68		95.0														2012-02-23	29508		16:00:00		Sigalionidae	943										Pholoides	129440													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Kannur					true				95.0						95.0													IO/SS/POL/00763		present	Phyllodocida	892										CMLRE									Annelida			882														Smith McIntyre Grab	Pholoides brasiliensis		urn:lsid:marinespecies.org:taxname:815867				63439.0	Pholoides brasiliensis	815867		34.78	28.71			Errantia	754174			Pholoinae	941							Aphroditiformia	927																																																				Arabian Sea			Pholoides brasiliensis	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	ed92e2ef-28d0-418e-a509-c9d3e49be9bc				130754	[111, 112, 40032, 34269]							PreservedSpecimen	45.0				false		IO/SS/POL/00764	Polychaeta	883	voucher specimen collections					India							2021-11-04	1330128000000	1330128000000	1330128000000	2012		14.12	74.07		53.0														2012-02-25	29515		09:30:00		Polynoidae	939										Harmothoe	129491													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Bhatkal					true				53.0						53.0													IO/SS/POL/00764		present	Phyllodocida	892										CMLRE									Annelida			882														Smith McIntyre Grab	Harmothoe antilopes		urn:lsid:marinespecies.org:taxname:130754				29639.0	Harmothoe antilopes	130754		35.11	28.63			Errantia	754174			Polynoinae	155091							Aphroditiformia	927																																																				Arabian Sea			Harmothoe antilopes	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	2806cbd4-5bc0-439a-b784-04c47337989f				130754	[111, 112, 40032, 34269]							PreservedSpecimen	96.0				false		IO/SS/POL/00765	Polychaeta	883	voucher specimen collections					India							2021-11-05	1330300800000	1330300800000	1330300800000	2012		9.77	75.71		96.0														2012-02-27	29520		14:00:00		Polynoidae	939										Harmothoe	129491													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Mangalore					true				96.0						96.0													IO/SS/POL/00765		present	Phyllodocida	892										CMLRE									Annelida			882														Smith McIntyre Grab	Harmothoe antilopes		urn:lsid:marinespecies.org:taxname:130754				60788.0	Harmothoe antilopes	130754		34.49	28.6			Errantia	754174			Polynoinae	155091							Aphroditiformia	927																																																				Arabian Sea			Harmothoe antilopes	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	e4ee4c4a-aa9a-4510-887d-385b87f61c78				130754	[111, 112, 40032, 34269]							PreservedSpecimen	118.0				false		IO/SS/POL/00766	Polychaeta	883	voucher specimen collections					India							2021-11-01	1581724800000	1581724800000	1581724800000	2020		8.5	76.42		104.0														2020-02-15	39636		22:00:00		Polynoidae	939										Harmothoe	129491													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Trivandrum					true				104.0						104.0													IO/SS/POL/00766		present	Phyllodocida	892										CMLRE									Annelida			882														Smith McIntyre Grab	Harmothoe antilopes		urn:lsid:marinespecies.org:taxname:130754				40577.0	Harmothoe antilopes	130754		34.36	28.36			Errantia	754174			Polynoinae	155091							Aphroditiformia	927																																																				Arabian Sea			Harmothoe antilopes	[]	false	false
31d93350-097e-456c-8e12-8af658c1107b	1265fc38-d7e5-4597-bb0e-72d59385cc1f				129134	[111, 112, 40032, 34269]							PreservedSpecimen	89.0				false		IO/SS/POL/00767	Polychaeta	883	voucher specimen collections					India							2021-11-02	1412812800000	1412812800000	1412812800000	2014		11.39	74.87		101.0														2014-10-09	33017		12:25:00		Acoetidae	19199										Eupanthalis	129134													Benthic							Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.			Aiswarya Gopal, CMLRE		1												CMLRE				Animalia	2								Adult		Calicut					true				101.0						101.0													IO/SS/POL/00767		present	Phyllodocida	892										CMLRE									Annelida			882														Smith McIntyre Grab	Eupanthalis		urn:lsid:marinespecies.org:taxname:129134				74300.0				34.74	28.69			Errantia	754174											Aphroditiformia	927																																																				Arabian Sea			Eupanthalis	[]	false	false
